2026-05-22 07:51:53,276 | INFO | REQUEST | ReMIND backend started successfully
2026-05-25 21:24:55,403 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.004s
2026-05-25 21:25:59,609 | INFO | REQUEST | OPTIONS /admin/users/9 STATUS=200 TIME=0.0s
2026-05-25 21:25:59,657 | INFO | REQUEST | PUT /admin/users/9 STATUS=200 TIME=0.045s
2026-05-25 21:25:59,707 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.006s
2026-05-25 21:26:11,283 | INFO | REQUEST | OPTIONS /admin/users/3 STATUS=200 TIME=0.001s
2026-05-25 21:26:11,302 | INFO | REQUEST | PUT /admin/users/3 STATUS=200 TIME=0.016s
2026-05-25 21:26:11,355 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.007s
2026-05-25 21:26:34,041 | INFO | REQUEST | OPTIONS /admin/users/11 STATUS=200 TIME=0.0s
2026-05-25 21:26:34,059 | INFO | REQUEST | PUT /admin/users/11 STATUS=200 TIME=0.016s
2026-05-25 21:26:34,112 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.006s
2026-05-25 21:26:42,808 | INFO | REQUEST | PUT /admin/users/11 STATUS=200 TIME=0.016s
2026-05-25 21:26:42,818 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-25 21:26:59,503 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.002s
2026-05-25 21:26:59,506 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.004s
2026-05-25 21:26:59,540 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.01s
2026-05-25 21:26:59,543 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.011s
2026-05-25 21:27:08,573 | INFO | REQUEST | OPTIONS /admin/login STATUS=200 TIME=0.001s
2026-05-25 21:27:08,856 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.28s
2026-05-25 21:27:08,998 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.023s
2026-05-25 21:27:09,003 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.028s
2026-05-25 21:27:09,017 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.049s
2026-05-25 21:27:09,023 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.052s
2026-05-25 21:27:09,032 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.058s
2026-05-25 21:27:09,034 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.059s
2026-05-25 21:27:09,051 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.035s
2026-05-25 21:27:09,058 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.027s
2026-05-25 21:27:09,063 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.032s
2026-05-25 21:27:09,074 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.058s
2026-05-25 21:27:18,961 | INFO | REQUEST | OPTIONS /admin/logs/148 STATUS=200 TIME=0.001s
2026-05-25 21:27:18,973 | INFO | REQUEST | DELETE /admin/logs/148 STATUS=200 TIME=0.01s
2026-05-25 21:27:19,022 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.005s
2026-05-25 21:27:20,904 | INFO | REQUEST | OPTIONS /admin/logs/153 STATUS=200 TIME=0.0s
2026-05-25 21:27:20,916 | INFO | REQUEST | DELETE /admin/logs/153 STATUS=200 TIME=0.009s
2026-05-25 21:27:20,966 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.005s
2026-05-25 21:27:21,748 | INFO | REQUEST | OPTIONS /admin/logs/158 STATUS=200 TIME=0.001s
2026-05-25 21:27:21,762 | INFO | REQUEST | DELETE /admin/logs/158 STATUS=200 TIME=0.01s
2026-05-25 21:27:21,825 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.013s
2026-05-25 21:27:22,517 | INFO | REQUEST | OPTIONS /admin/logs/163 STATUS=200 TIME=0.0s
2026-05-25 21:27:22,531 | INFO | REQUEST | DELETE /admin/logs/163 STATUS=200 TIME=0.012s
2026-05-25 21:27:22,582 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:23,185 | INFO | REQUEST | OPTIONS /admin/logs/168 STATUS=200 TIME=0.001s
2026-05-25 21:27:23,197 | INFO | REQUEST | DELETE /admin/logs/168 STATUS=200 TIME=0.009s
2026-05-25 21:27:23,246 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:23,852 | INFO | REQUEST | OPTIONS /admin/logs/173 STATUS=200 TIME=0.001s
2026-05-25 21:27:23,874 | INFO | REQUEST | DELETE /admin/logs/173 STATUS=200 TIME=0.016s
2026-05-25 21:27:23,934 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.01s
2026-05-25 21:27:24,808 | INFO | REQUEST | OPTIONS /admin/logs/178 STATUS=200 TIME=0.0s
2026-05-25 21:27:24,820 | INFO | REQUEST | DELETE /admin/logs/178 STATUS=200 TIME=0.009s
2026-05-25 21:27:24,867 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:27,067 | INFO | REQUEST | OPTIONS /admin/logs/132 STATUS=200 TIME=0.001s
2026-05-25 21:27:27,076 | INFO | REQUEST | DELETE /admin/logs/132 STATUS=200 TIME=0.007s
2026-05-25 21:27:27,125 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:28,048 | INFO | REQUEST | OPTIONS /admin/logs/138 STATUS=200 TIME=0.0s
2026-05-25 21:27:28,062 | INFO | REQUEST | DELETE /admin/logs/138 STATUS=200 TIME=0.012s
2026-05-25 21:27:28,112 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.003s
2026-05-25 21:27:29,169 | INFO | REQUEST | OPTIONS /admin/logs/143 STATUS=200 TIME=0.001s
2026-05-25 21:27:29,180 | INFO | REQUEST | DELETE /admin/logs/143 STATUS=200 TIME=0.008s
2026-05-25 21:27:29,230 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:30,089 | INFO | REQUEST | OPTIONS /admin/logs/183 STATUS=200 TIME=0.0s
2026-05-25 21:27:30,102 | INFO | REQUEST | DELETE /admin/logs/183 STATUS=200 TIME=0.011s
2026-05-25 21:27:30,150 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:27:31,031 | INFO | REQUEST | OPTIONS /admin/logs/188 STATUS=200 TIME=0.0s
2026-05-25 21:27:31,044 | INFO | REQUEST | DELETE /admin/logs/188 STATUS=200 TIME=0.009s
2026-05-25 21:27:31,091 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.003s
2026-05-25 21:29:42,708 | INFO | REQUEST | OPTIONS /admin/users/9/disable STATUS=200 TIME=0.0s
2026-05-25 21:29:42,724 | INFO | REQUEST | PATCH /admin/users/9/disable STATUS=200 TIME=0.014s
2026-05-25 21:29:42,775 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-25 21:29:44,278 | INFO | REQUEST | OPTIONS /admin/users/9/enable STATUS=200 TIME=0.001s
2026-05-25 21:29:44,295 | INFO | REQUEST | PATCH /admin/users/9/enable STATUS=200 TIME=0.014s
2026-05-25 21:29:44,346 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-25 21:29:46,306 | INFO | REQUEST | OPTIONS /admin/users/12/disable STATUS=200 TIME=0.0s
2026-05-25 21:29:46,323 | INFO | REQUEST | PATCH /admin/users/12/disable STATUS=200 TIME=0.015s
2026-05-25 21:29:46,372 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-25 21:29:47,001 | INFO | REQUEST | OPTIONS /admin/users/13/disable STATUS=200 TIME=0.001s
2026-05-25 21:29:47,019 | INFO | REQUEST | PATCH /admin/users/13/disable STATUS=200 TIME=0.016s
2026-05-25 21:29:47,073 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.006s
2026-05-25 21:30:09,008 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.026s
2026-05-25 21:30:09,017 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.03s
2026-05-25 21:30:09,019 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.031s
2026-05-25 21:30:09,023 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.048s
2026-05-25 21:30:09,035 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.048s
2026-05-25 21:31:06,122 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.035s
2026-05-25 21:31:06,141 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.041s
2026-05-25 21:31:06,155 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.072s
2026-05-25 21:31:06,158 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.051s
2026-05-25 21:31:06,171 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.076s
2026-05-25 21:31:06,172 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.084s
2026-05-25 21:31:06,182 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.042s
2026-05-25 21:31:06,187 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.006s
2026-05-25 21:31:06,190 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.009s
2026-05-25 21:31:06,200 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.03s
2026-05-25 21:31:06,203 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.034s
2026-05-25 21:31:06,213 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.058s
2026-05-25 21:31:06,246 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.014s
2026-05-25 21:31:06,251 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.015s
2026-05-25 21:31:13,796 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.258s
2026-05-25 21:31:13,950 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.025s
2026-05-25 21:31:13,962 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.046s
2026-05-25 21:31:13,976 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.051s
2026-05-25 21:31:13,979 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.054s
2026-05-25 21:31:13,999 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.074s
2026-05-25 21:31:14,008 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.046s
2026-05-25 21:31:14,017 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.092s
2026-05-25 21:31:14,031 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.04s
2026-05-25 21:31:14,032 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.042s
2026-05-25 21:31:14,043 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.069s
2026-05-25 21:34:13,940 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.004s
2026-05-25 21:34:13,968 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.028s
2026-05-25 21:34:13,972 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.024s
2026-05-25 21:34:13,979 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.027s
2026-05-25 21:34:13,993 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.041s
2026-05-25 21:34:14,005 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.057s
2026-05-25 21:34:50,805 | INFO | REQUEST | OPTIONS /admin/cache/clear STATUS=200 TIME=0.0s
2026-05-25 21:34:50,820 | INFO | REQUEST | DELETE /admin/cache/clear STATUS=200 TIME=0.013s
2026-05-25 21:34:56,261 | INFO | REQUEST | OPTIONS /admin/logs/211 STATUS=200 TIME=0.0s
2026-05-25 21:34:56,271 | INFO | REQUEST | DELETE /admin/logs/211 STATUS=200 TIME=0.008s
2026-05-25 21:34:56,317 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.0s
2026-05-25 21:34:56,362 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:34:58,722 | INFO | REQUEST | OPTIONS /admin/logs/206 STATUS=200 TIME=0.0s
2026-05-25 21:34:58,758 | INFO | REQUEST | DELETE /admin/logs/206 STATUS=200 TIME=0.033s
2026-05-25 21:34:58,806 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:35:00,130 | INFO | REQUEST | OPTIONS /admin/logs/201 STATUS=200 TIME=0.0s
2026-05-25 21:35:00,140 | INFO | REQUEST | DELETE /admin/logs/201 STATUS=200 TIME=0.008s
2026-05-25 21:35:00,189 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:35:01,738 | INFO | REQUEST | OPTIONS /admin/logs/196 STATUS=200 TIME=0.001s
2026-05-25 21:35:01,750 | INFO | REQUEST | DELETE /admin/logs/196 STATUS=200 TIME=0.009s
2026-05-25 21:35:01,800 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.005s
2026-05-25 21:35:02,828 | INFO | REQUEST | OPTIONS /admin/logs/191 STATUS=200 TIME=0.001s
2026-05-25 21:35:02,839 | INFO | REQUEST | DELETE /admin/logs/191 STATUS=200 TIME=0.008s
2026-05-25 21:35:02,887 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.004s
2026-05-25 21:35:03,855 | INFO | REQUEST | OPTIONS /admin/logs/160 STATUS=200 TIME=0.001s
2026-05-25 21:35:03,871 | INFO | REQUEST | DELETE /admin/logs/160 STATUS=200 TIME=0.012s
2026-05-25 21:35:03,922 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.005s
2026-05-25 21:36:16,265 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.002s
2026-05-25 21:36:16,267 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.003s
2026-05-25 21:36:16,313 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.006s
2026-05-25 21:36:16,315 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.01s
2026-05-25 21:36:25,547 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.262s
2026-05-25 21:36:25,656 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.003s
2026-05-25 21:36:25,659 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.005s
2026-05-25 21:36:25,665 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.029s
2026-05-25 21:36:25,673 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.009s
2026-05-25 21:36:25,678 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.038s
2026-05-25 21:36:25,688 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.037s
2026-05-25 21:36:25,689 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.047s
2026-05-25 21:36:25,694 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.007s
2026-05-25 21:36:25,698 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.002s
2026-05-25 21:36:25,703 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.006s
2026-05-25 21:36:25,707 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.042s
2026-05-25 21:36:25,716 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.039s
2026-05-25 21:36:25,722 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.004s
2026-05-25 21:36:25,741 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-25 21:36:25,756 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.008s
2026-05-25 21:36:25,766 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.022s
2026-05-25 21:38:55,420 | INFO | REQUEST | OPTIONS /admin/messages/undefined STATUS=200 TIME=0.0s
2026-05-25 21:38:55,426 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.004s
2026-05-25 21:38:56,663 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.006s
2026-05-25 21:38:57,254 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.002s
2026-05-25 21:38:59,699 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.002s
2026-05-25 21:38:59,851 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.002s
2026-05-25 21:39:00,003 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.003s
2026-05-25 21:39:00,168 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.002s
2026-05-25 21:39:00,348 | INFO | REQUEST | DELETE /admin/messages/undefined STATUS=422 TIME=0.002s
2026-05-25 21:39:25,644 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.027s
2026-05-25 21:39:25,652 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.037s
2026-05-25 21:39:25,662 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.035s
2026-05-25 21:39:25,669 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.036s
2026-05-25 21:39:25,676 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.051s
2026-05-25 21:42:25,643 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.017s
2026-05-25 21:42:25,648 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.023s
2026-05-25 21:42:25,658 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.041s
2026-05-25 21:42:25,663 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.041s
2026-05-25 21:42:25,668 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.043s
2026-05-25 21:44:57,636 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.046s
2026-05-25 21:44:57,643 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.056s
2026-05-25 21:44:57,658 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.063s
2026-05-25 21:44:57,690 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.016s
2026-05-25 21:44:57,691 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.016s
2026-05-25 21:44:57,692 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.088s
2026-05-25 21:44:57,694 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.098s
2026-05-25 21:44:57,697 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.108s
2026-05-25 21:44:57,699 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.01s
2026-05-25 21:44:57,707 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.005s
2026-05-25 21:44:57,709 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.006s
2026-05-25 21:44:57,711 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.005s
2026-05-25 21:44:57,761 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.026s
2026-05-25 21:44:57,763 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.03s
2026-05-25 21:44:57,764 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.021s
2026-05-25 21:44:57,778 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.023s
2026-05-25 21:44:57,782 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.022s
2026-05-25 21:44:57,784 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.03s
2026-05-25 21:45:05,563 | INFO | REQUEST | OPTIONS /admin/login STATUS=200 TIME=0.001s
2026-05-25 21:45:05,818 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.252s
2026-05-25 21:45:05,977 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.026s
2026-05-25 21:45:05,989 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.045s
2026-05-25 21:45:05,998 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.057s
2026-05-25 21:45:06,003 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.052s
2026-05-25 21:45:06,005 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.051s
2026-05-25 21:45:06,007 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.063s
2026-05-25 21:45:06,029 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.017s
2026-05-25 21:45:06,033 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.027s
2026-05-25 21:45:06,039 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.05s
2026-05-25 21:45:06,053 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.051s
2026-05-25 21:48:05,945 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.006s
2026-05-25 21:48:05,956 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.011s
2026-05-25 21:48:05,959 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.005s
2026-05-25 21:48:05,968 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.037s
2026-05-25 21:48:05,977 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.033s
2026-05-25 21:48:05,984 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.028s
2026-05-25 21:48:05,988 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.021s
2026-05-25 21:48:06,000 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.035s
2026-05-25 21:51:05,967 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.028s
2026-05-25 21:51:05,970 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.03s
2026-05-25 21:51:05,972 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.04s
2026-05-25 21:51:05,977 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.043s
2026-05-25 21:51:05,981 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.048s
2026-05-25 21:52:57,755 | INFO | REQUEST | OPTIONS /admin/chats/1 STATUS=200 TIME=0.001s
2026-05-25 21:53:00,792 | INFO | REQUEST | OPTIONS /admin/chats/2 STATUS=200 TIME=0.001s
2026-05-25 21:53:00,827 | INFO | REQUEST | DELETE /admin/chats/2 STATUS=200 TIME=0.031s
2026-05-25 21:53:00,894 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.016s
2026-05-25 21:53:02,367 | INFO | REQUEST | OPTIONS /admin/chats/3 STATUS=200 TIME=0.0s
2026-05-25 21:53:02,386 | INFO | REQUEST | DELETE /admin/chats/3 STATUS=200 TIME=0.017s
2026-05-25 21:53:02,438 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.009s
2026-05-25 21:53:04,275 | INFO | REQUEST | OPTIONS /admin/chats/5 STATUS=200 TIME=0.0s
2026-05-25 21:53:07,246 | INFO | REQUEST | OPTIONS /admin/chats/1 STATUS=200 TIME=0.001s
2026-05-25 21:53:14,305 | INFO | REQUEST | OPTIONS /admin/chats/1 STATUS=200 TIME=0.001s
2026-05-25 21:55:53,398 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.006s
2026-05-25 21:55:53,409 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.007s
2026-05-25 21:55:53,423 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.027s
2026-05-25 21:55:53,433 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.038s
2026-05-25 21:55:53,441 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.038s
2026-05-25 21:55:53,443 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.036s
2026-05-25 21:55:53,445 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.028s
2026-05-25 21:55:58,341 | INFO | REQUEST | OPTIONS /admin/chats/1 STATUS=200 TIME=0.001s
2026-05-25 21:58:53,558 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.003s
2026-05-25 21:58:53,560 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.003s
2026-05-25 21:58:53,563 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.005s
2026-05-25 21:58:53,574 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.025s
2026-05-25 21:58:53,580 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.026s
2026-05-25 21:58:53,587 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.016s
2026-05-25 21:58:53,592 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.024s
2026-05-25 21:58:53,599 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.029s
2026-05-25 22:00:42,337 | INFO | REQUEST | OPTIONS /admin/chats/5 STATUS=200 TIME=0.001s
2026-05-25 22:00:50,397 | INFO | REQUEST | OPTIONS /admin/media/2 STATUS=200 TIME=0.001s
2026-05-25 22:00:50,416 | INFO | REQUEST | DELETE /admin/media/2 STATUS=200 TIME=0.017s
2026-05-25 22:00:50,466 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.005s
2026-05-25 22:00:51,169 | INFO | REQUEST | OPTIONS /admin/media/3 STATUS=200 TIME=0.0s
2026-05-25 22:00:51,185 | INFO | REQUEST | DELETE /admin/media/3 STATUS=200 TIME=0.013s
2026-05-25 22:00:51,232 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.003s
2026-05-25 22:00:52,655 | INFO | REQUEST | OPTIONS /admin/media/4 STATUS=200 TIME=0.0s
2026-05-25 22:00:52,670 | INFO | REQUEST | DELETE /admin/media/4 STATUS=200 TIME=0.013s
2026-05-25 22:00:52,719 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.004s
2026-05-25 22:01:53,588 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.032s
2026-05-25 22:01:53,597 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.034s
2026-05-25 22:01:53,600 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.04s
2026-05-25 22:01:53,601 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.038s
2026-05-25 22:01:53,607 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.043s
2026-05-26 10:00:00,618 | INFO | REQUEST | ReMIND backend started successfully
2026-05-26 10:00:17,862 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.001s
2026-05-26 10:00:17,864 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.002s
2026-05-26 10:00:17,874 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.006s
2026-05-26 10:00:17,875 | INFO | REQUEST | GET /users/me STATUS=401 TIME=0.009s
2026-05-26 10:00:30,895 | INFO | REQUEST | OPTIONS /admin/login STATUS=200 TIME=0.001s
2026-05-26 10:00:31,335 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.436s
2026-05-26 10:00:31,427 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.001s
2026-05-26 10:00:31,446 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.006s
2026-05-26 10:00:31,451 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.006s
2026-05-26 10:00:31,458 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.013s
2026-05-26 10:00:31,459 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.014s
