2026-05-22 07:51:47,708 | INFO | AI | Starting image orchestration
2026-05-28 17:33:59,199 | INFO | AI | Image orchestration completed successfully
2026-05-28 17:33:59,200 | INFO | AI | Text orchestration started
2026-05-28 17:33:59,813 | INFO | AI | Text processing completed successfully
2026-05-28 17:33:59,813 | INFO | AI | Multimodal orchestration completed
2026-05-28 17:34:13,807 | INFO | AI | Deleted file: temp_uploads/7e378e99-91cd-4e4f-9494-44d30ec3c2b2.jpg
2026-05-28 17:34:13,809 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1/enhanced_image.png
2026-05-28 17:34:13,810 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1
2026-05-28 17:36:02,095 | INFO | AI | Multimodal orchestration started
2026-05-28 17:36:02,095 | INFO | AI | Voice orchestration started
2026-05-28 17:36:14,669 | INFO | AI | Deleted file: temp_uploads/Sample.mp3
2026-05-28 17:36:14,670 | INFO | AI | Deleted file: temp_uploads/processed_audio/Output.wav
2026-05-28 17:36:14,670 | INFO | AI | Deleted file: /tmp/2ce2b91b-1f7c-4cac-a55d-0ce04e0d1ded.mp3
2026-05-28 17:36:14,670 | INFO | AI | Deleted directory: temp_uploads/processed_audio
2026-05-28 17:36:14,671 | INFO | AI | Voice processing completed successfully
2026-05-28 17:36:14,671 | INFO | AI | Text orchestration started
2026-05-28 17:36:15,496 | INFO | AI | Text processing completed successfully
2026-05-28 17:36:15,496 | INFO | AI | Multimodal orchestration completed
2026-05-28 17:38:24,458 | INFO | AI | Multimodal orchestration started
2026-05-28 17:38:24,458 | INFO | AI | Image orchestration started
2026-05-28 17:38:24,459 | INFO | AI | Image cache hit
2026-05-28 17:38:24,459 | INFO | AI | Voice orchestration started
2026-05-28 17:38:24,466 | INFO | AI | Voice cache hit
2026-05-28 17:38:24,467 | INFO | AI | Text orchestration started
2026-05-28 17:38:25,355 | INFO | AI | Text processing completed successfully
2026-05-28 17:38:25,355 | INFO | AI | Multimodal orchestration completed
2026-05-28 17:38:40,084 | INFO | AI | Automatic cleanup completed
2026-05-28 17:43:40,084 | INFO | AI | Automatic cleanup completed
2026-05-28 17:48:40,256 | INFO | AI | APScheduler started successfully
2026-05-28 17:51:50,585 | INFO | AI | APScheduler started successfully
2026-05-28 17:53:34,338 | INFO | AI | APScheduler started successfully
2026-05-28 17:56:31,180 | INFO | AI | Multimodal orchestration started
2026-05-28 17:56:31,215 | INFO | AI | Text orchestration started
2026-05-28 17:56:32,295 | INFO | AI | Text processing completed successfully
2026-05-28 17:56:32,303 | INFO | AI | Multimodal orchestration completed
2026-05-28 17:58:34,338 | INFO | AI | Deleted old temp file: temp_uploads/images.jpg
2026-05-28 17:58:34,339 | INFO | AI | Deleted old temp file: temp_uploads/Sample.mp3
2026-05-28 17:58:34,339 | INFO | AI | Automatic cleanup completed
2026-05-28 18:19:19,731 | INFO | AI | APScheduler started successfully
2026-05-28 18:24:19,732 | INFO | AI | Automatic cleanup completed
2026-05-28 18:29:19,731 | INFO | AI | Automatic cleanup completed
2026-05-28 18:30:54,704 | INFO | AI | Multimodal orchestration started
2026-05-28 18:30:54,723 | INFO | AI | Text orchestration started
2026-05-28 18:30:55,514 | INFO | AI | Text processing completed successfully
2026-05-28 18:30:55,521 | INFO | AI | Multimodal orchestration completed
2026-05-29 00:34:19,731 | INFO | AI | Automatic cleanup completed
2026-05-29 00:39:19,731 | INFO | AI | Automatic cleanup completed
2026-05-29 00:44:20,380 | INFO | AI | Automatic cleanup completed
2026-05-29 00:45:17,312 | INFO | AI | Multimodal orchestration started
2026-05-29 00:45:17,320 | INFO | AI | Text orchestration started
2026-05-29 00:45:22,704 | INFO | AI | Text processing completed successfully
2026-05-29 00:45:22,712 | INFO | AI | Multimodal orchestration completed
2026-05-29 00:49:19,731 | INFO | AI | Automatic cleanup completed
2026-05-29 00:52:43,855 | INFO | AI | Multimodal orchestration started
2026-05-29 00:52:43,864 | INFO | AI | Text orchestration started
2026-05-29 00:52:44,890 | INFO | AI | Text processing completed successfully
2026-05-29 00:52:44,896 | INFO | AI | Multimodal orchestration completed
2026-05-29 00:54:19,731 | INFO | AI | Automatic cleanup completed
2026-05-29 00:59:19,731 | INFO | AI | Automatic cleanup completed
2026-05-29 01:04:37,061 | INFO | AI | APScheduler started successfully
2026-05-29 01:05:21,656 | INFO | AI | APScheduler started successfully
2026-05-29 01:05:39,257 | INFO | AI | APScheduler started successfully
2026-05-29 01:07:06,565 | INFO | AI | APScheduler started successfully
2026-05-29 01:12:06,565 | INFO | AI | Automatic cleanup completed
2026-05-29 01:17:06,565 | INFO | AI | Automatic cleanup completed
2026-05-29 01:22:06,565 | INFO | AI | Automatic cleanup completed
2026-05-29 01:27:06,566 | INFO | AI | Automatic cleanup completed
2026-05-29 01:28:06,809 | INFO | AI | APScheduler started successfully
2026-05-29 01:30:13,114 | INFO | AI | APScheduler started successfully
2026-05-29 01:32:36,272 | INFO | AI | APScheduler started successfully
2026-05-29 01:37:40,406 | INFO | AI | APScheduler started successfully
2026-05-29 01:42:40,407 | INFO | AI | Automatic cleanup completed
2026-05-29 01:47:40,406 | INFO | AI | Automatic cleanup completed
2026-05-29 01:51:21,261 | INFO | AI | APScheduler started successfully
2026-05-29 01:54:09,373 | INFO | AI | APScheduler started successfully
2026-05-29 01:55:31,576 | INFO | AI | APScheduler started successfully
2026-05-29 01:56:05,452 | INFO | AI | APScheduler started successfully
2026-05-29 01:56:21,891 | INFO | AI | APScheduler started successfully
2026-05-29 02:00:53,861 | INFO | AI | APScheduler started successfully
2026-05-29 02:05:53,861 | INFO | AI | Automatic cleanup completed
2026-05-29 02:10:53,861 | INFO | AI | Automatic cleanup completed
2026-05-29 02:13:48,351 | INFO | AI | APScheduler started successfully
2026-05-29 02:17:51,553 | INFO | AI | APScheduler started successfully
2026-05-29 02:19:37,906 | INFO | AI | APScheduler started successfully
2026-05-29 02:20:17,881 | INFO | AI | APScheduler started successfully
2026-05-29 02:25:17,883 | INFO | AI | Automatic cleanup completed
2026-05-29 02:30:17,883 | INFO | AI | Automatic cleanup completed
2026-05-29 02:35:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 02:40:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 02:45:17,882 | INFO | AI | Automatic cleanup completed
2026-05-29 02:50:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 02:50:49,367 | INFO | AI | Multimodal orchestration started
2026-05-29 02:50:49,378 | INFO | AI | Text orchestration started
2026-05-29 02:50:50,482 | INFO | AI | Text processing completed successfully
2026-05-29 02:50:50,490 | INFO | AI | Multimodal orchestration completed
2026-05-29 02:51:04,826 | INFO | AI | Multimodal orchestration started
2026-05-29 02:51:04,834 | INFO | AI | Text orchestration started
2026-05-29 02:51:05,320 | INFO | AI | Text processing completed successfully
2026-05-29 02:51:05,326 | INFO | AI | Multimodal orchestration completed
2026-05-29 02:51:39,246 | INFO | AI | Multimodal orchestration started
2026-05-29 02:51:39,280 | INFO | AI | Text orchestration started
2026-05-29 02:51:39,829 | INFO | AI | Text processing completed successfully
2026-05-29 02:51:39,836 | INFO | AI | Multimodal orchestration completed
2026-05-29 02:55:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 03:00:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 03:05:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 03:10:17,881 | INFO | AI | Automatic cleanup completed
2026-05-29 03:15:17,881 | INFO | AI | Automatic cleanup completed
2026-05-30 00:20:17,881 | INFO | AI | Automatic cleanup completed
2026-05-30 00:25:17,881 | INFO | AI | Automatic cleanup completed
2026-05-30 00:30:17,882 | INFO | AI | Automatic cleanup completed
2026-05-30 00:35:17,882 | INFO | AI | Automatic cleanup completed
2026-05-30 00:40:17,883 | INFO | AI | Automatic cleanup completed
2026-05-30 00:45:17,881 | INFO | AI | Automatic cleanup completed
2026-06-01 15:54:09,709 | INFO | AI | APScheduler started successfully
2026-06-01 15:59:09,711 | INFO | AI | Deleted old temp file: /home/hassan/Desktop/remind/backend_final/temp_uploads/Sample.mp3
2026-06-01 15:59:09,712 | INFO | AI | Deleted old temp file: /home/hassan/Desktop/remind/backend_final/temp_audio_uploads/Sample.mp3
2026-06-01 15:59:09,713 | INFO | AI | Automatic cleanup completed
2026-06-01 16:04:09,709 | INFO | AI | Automatic cleanup completed
2026-06-01 16:08:32,435 | INFO | AI | APScheduler started successfully
2026-06-01 16:08:54,625 | INFO | AI | Deleted file: temp_uploads/c6c6dbe9-48c4-4bf2-8f3c-13a5c82a22c2.jpg
2026-06-01 16:08:54,625 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/temp/4893e6b2-08e6-4423-ab33-6d51a273e98d/final/c6c6dbe9-48c4-4bf2-8f3c-13a5c82a22c2_out.jpg
2026-06-01 16:08:54,625 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/temp/4893e6b2-08e6-4423-ab33-6d51a273e98d/final
2026-06-01 16:10:45,594 | INFO | AI | Multimodal orchestration started
2026-06-01 16:10:45,606 | INFO | AI | Image orchestration started
2026-06-01 16:11:14,964 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/backend_final/temp_uploads/35c4bbcd-6bce-41f7-bcab-38654b010a5c.jpg
2026-06-01 16:11:14,965 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/backend_final/temp_uploads
2026-06-01 16:11:14,965 | INFO | AI | Image orchestration completed successfully
2026-06-01 16:11:14,965 | INFO | AI | Text orchestration started
2026-06-01 16:11:16,482 | INFO | AI | Text processing completed successfully
2026-06-01 16:11:16,489 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:13:32,435 | INFO | AI | Automatic cleanup completed
2026-06-01 16:17:59,895 | INFO | AI | Multimodal orchestration started
2026-06-01 16:17:59,903 | INFO | AI | Text orchestration started
2026-06-01 16:18:00,920 | INFO | AI | Text processing completed successfully
2026-06-01 16:18:00,926 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:18:32,435 | INFO | AI | Automatic cleanup completed
2026-06-01 16:19:15,842 | INFO | AI | Multimodal orchestration started
2026-06-01 16:19:15,852 | INFO | AI | Image orchestration started
2026-06-01 16:19:15,853 | INFO | AI | Image cache hit
2026-06-01 16:19:15,853 | INFO | AI | Text orchestration started
2026-06-01 16:19:17,441 | INFO | AI | Text processing completed successfully
2026-06-01 16:19:17,448 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:19:41,100 | INFO | AI | Multimodal orchestration started
2026-06-01 16:19:41,111 | INFO | AI | Image orchestration started
2026-06-01 16:19:41,112 | INFO | AI | Image cache hit
2026-06-01 16:19:41,112 | INFO | AI | Text orchestration started
2026-06-01 16:19:42,641 | INFO | AI | Text processing completed successfully
2026-06-01 16:19:42,648 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:19:54,696 | INFO | AI | Deleted file: temp_uploads/122e0697-512c-4c58-b4ba-4134f1d422cf.jpg
2026-06-01 16:19:54,697 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1/enhanced_image.png
2026-06-01 16:19:54,697 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1
2026-06-01 16:23:32,435 | INFO | AI | Automatic cleanup completed
2026-06-01 16:23:50,872 | INFO | AI | Multimodal orchestration started
2026-06-01 16:23:50,905 | INFO | AI | Image orchestration started
2026-06-01 16:23:50,906 | INFO | AI | Image cache hit
2026-06-01 16:23:50,906 | INFO | AI | Text orchestration started
2026-06-01 16:23:52,798 | INFO | AI | Text processing completed successfully
2026-06-01 16:23:52,808 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:28:32,435 | INFO | AI | Automatic cleanup completed
2026-06-01 16:33:00,717 | INFO | AI | APScheduler started successfully
2026-06-01 16:37:21,749 | INFO | AI | Multimodal orchestration started
2026-06-01 16:38:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 16:38:19,771 | INFO | AI | Multimodal orchestration started
2026-06-01 16:38:38,217 | INFO | AI | Multimodal orchestration started
2026-06-01 16:38:38,229 | INFO | AI | Text orchestration started
2026-06-01 16:38:39,392 | INFO | AI | Text processing completed successfully
2026-06-01 16:38:39,399 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:38:55,837 | INFO | AI | Multimodal orchestration started
2026-06-01 16:38:55,869 | INFO | AI | Image orchestration started
2026-06-01 16:38:55,870 | INFO | AI | Image cache hit
2026-06-01 16:38:55,870 | INFO | AI | Text orchestration started
2026-06-01 16:38:57,618 | INFO | AI | Text processing completed successfully
2026-06-01 16:38:57,625 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:39:14,549 | INFO | AI | Deleted file: temp_uploads/8e5daf96-8fd7-4f81-bc3c-feac3d28c0c2.jpg
2026-06-01 16:39:14,549 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/temp/a96340c5-92f5-4640-a35f-f138256460a2/final/8e5daf96-8fd7-4f81-bc3c-feac3d28c0c2_out.jpg
2026-06-01 16:39:14,550 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/temp/a96340c5-92f5-4640-a35f-f138256460a2/final
2026-06-01 16:40:18,745 | INFO | AI | Multimodal orchestration started
2026-06-01 16:40:18,760 | INFO | AI | Image orchestration started
2026-06-01 16:40:18,760 | INFO | AI | Image cache hit
2026-06-01 16:40:18,760 | INFO | AI | Text orchestration started
2026-06-01 16:40:20,655 | INFO | AI | Text processing completed successfully
2026-06-01 16:40:20,664 | INFO | AI | Multimodal orchestration completed
2026-06-01 16:40:25,343 | INFO | AI | Deleted file: temp_uploads/672fb02b-edc0-49be-a485-3c3ac26a80c4.jpg
2026-06-01 16:40:25,344 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1/enhanced_image.png
2026-06-01 16:40:25,344 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1
2026-06-01 16:43:00,718 | INFO | AI | Automatic cleanup completed
2026-06-01 16:48:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 16:53:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 16:58:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:03:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:08:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:13:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:18:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:19:29,900 | INFO | AI | Multimodal orchestration started
2026-06-01 17:19:29,908 | INFO | AI | Text orchestration started
2026-06-01 17:19:30,745 | INFO | AI | Text processing completed successfully
2026-06-01 17:19:30,752 | INFO | AI | Multimodal orchestration completed
2026-06-01 17:19:42,788 | INFO | AI | Multimodal orchestration started
2026-06-01 17:19:42,797 | INFO | AI | Image orchestration started
2026-06-01 17:20:13,035 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/backend_final/temp_uploads/2462c7d1-3ff7-4c6c-898c-41d6e402a2f5.jpg
2026-06-01 17:20:13,036 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/backend_final/temp_uploads
2026-06-01 17:20:13,036 | INFO | AI | Image orchestration completed successfully
2026-06-01 17:20:13,036 | INFO | AI | Text orchestration started
2026-06-01 17:20:14,568 | INFO | AI | Text processing completed successfully
2026-06-01 17:20:14,576 | INFO | AI | Multimodal orchestration completed
2026-06-01 17:20:32,059 | INFO | AI | Deleted file: temp_uploads/38a5c803-949c-41fd-9ff1-0acb9c2cc0d4.jpg
2026-06-01 17:20:32,059 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/temp/8b6b2c83-5b96-4488-a571-7f94028dc7d0/final/38a5c803-949c-41fd-9ff1-0acb9c2cc0d4_out.jpg
2026-06-01 17:20:32,059 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/temp/8b6b2c83-5b96-4488-a571-7f94028dc7d0/final
2026-06-01 17:21:16,280 | INFO | AI | Multimodal orchestration started
2026-06-01 17:21:16,287 | INFO | AI | Image orchestration started
2026-06-01 17:21:16,288 | INFO | AI | Image cache hit
2026-06-01 17:21:16,288 | INFO | AI | Text orchestration started
2026-06-01 17:21:18,583 | INFO | AI | Text processing completed successfully
2026-06-01 17:21:18,592 | INFO | AI | Multimodal orchestration completed
2026-06-01 17:21:24,895 | INFO | AI | Deleted file: temp_uploads/6243fa9b-5b37-49b1-994c-b0bd7a6bfbbb.jpg
2026-06-01 17:21:24,896 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1/enhanced_image.png
2026-06-01 17:21:24,896 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/image_ai/cache/200b75899164b3aa627e1073aa5b8a84febd232617e42c1c355c174f33071fa1
2026-06-01 17:21:50,725 | INFO | AI | Multimodal orchestration started
2026-06-01 17:21:50,735 | INFO | AI | Voice orchestration started
2026-06-01 17:23:00,718 | INFO | AI | Automatic cleanup completed
2026-06-01 17:23:06,192 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/backend_final/temp_uploads/530952f8-18c3-4e6e-bf15-6b9af58da76b.mp3
2026-06-01 17:23:06,193 | INFO | AI | Deleted file: /home/hassan/Desktop/remind/backend_final/temp_uploads/processed_audio/Output.wav
2026-06-01 17:23:06,193 | INFO | AI | Deleted file: /tmp/6af76c73-3469-4b0c-bce4-e9d8ce14544b.mp3
2026-06-01 17:23:06,194 | INFO | AI | Deleted directory: /home/hassan/Desktop/remind/backend_final/temp_uploads/processed_audio
2026-06-01 17:23:06,194 | INFO | AI | Voice processing completed successfully
2026-06-01 17:23:06,194 | INFO | AI | Text orchestration started
2026-06-01 17:23:08,673 | INFO | AI | Text processing completed successfully
2026-06-01 17:23:08,695 | INFO | AI | Multimodal orchestration completed
2026-06-01 17:28:00,718 | INFO | AI | Automatic cleanup completed
2026-06-01 17:33:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:38:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:43:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 17:48:00,718 | INFO | AI | Automatic cleanup completed
2026-06-01 17:53:00,718 | INFO | AI | Automatic cleanup completed
2026-06-01 17:58:00,717 | INFO | AI | Automatic cleanup completed
2026-06-01 18:03:00,719 | INFO | AI | Automatic cleanup completed
2026-06-01 18:08:00,719 | INFO | AI | Automatic cleanup completed
2026-06-01 18:12:05,714 | INFO | AI | APScheduler started successfully
2026-06-01 18:15:20,072 | INFO | AI | APScheduler started successfully
2026-06-01 18:18:16,942 | INFO | AI | APScheduler started successfully
2026-06-01 18:19:56,053 | INFO | AI | APScheduler started successfully
2026-06-01 18:21:51,696 | INFO | AI | APScheduler started successfully
2026-06-01 18:22:06,059 | INFO | AI | APScheduler started successfully
2026-06-01 18:27:06,061 | INFO | AI | Deleted old temp file: /home/hassan/Desktop/remind/backend_final/temp_uploads/8369c83a-56c1-4213-bd9c-84dd31ab84cf.jpg
2026-06-01 18:27:06,062 | INFO | AI | Automatic cleanup completed
2026-06-01 18:30:32,978 | INFO | AI | APScheduler started successfully
2026-06-01 21:44:45,231 | INFO | AI | APScheduler started successfully
2026-06-01 21:49:45,233 | INFO | AI | Automatic cleanup completed
2026-06-01 21:54:45,231 | INFO | AI | Automatic cleanup completed
2026-06-01 21:59:45,232 | INFO | AI | Automatic cleanup completed
2026-06-01 22:04:45,232 | INFO | AI | Automatic cleanup completed
2026-06-01 22:09:45,232 | INFO | AI | Automatic cleanup completed
2026-06-01 22:14:45,232 | INFO | AI | Automatic cleanup completed
